Company_name,Company_type,Job_role,Experience_level,Total_Round,Round_no,Round_type,Topics,Difficulty_level
Looker,Product,AI Engineer,2 Years,5,2,Technical Interview,DBMS,Hard
Looker,Product,AI Engineer,2 Years,5,2,Technical Interview,System Design,Easy
Looker,Product,AI Engineer,2 Years,5,2,Technical Interview,Docker & Kubernetes,Medium
Looker,Product,AI Engineer,2 Years,5,3,System Design Interview,System Design,Hard
Looker,Product,AI Engineer,2 Years,5,4,Managerial Interview,Team & Leadership,Hard
Looker,Product,AI Engineer,2 Years,5,5,Hr Interview,Salary Discussion,Medium
Looker,Product,AI Engineer,2 Years,5,5,Hr Interview,Self Assessment,Easy
Asana,Product,Backend Engineer,1 Year,5,1,Technical Interview,System Design,Hard
Asana,Product,Backend Engineer,1 Year,5,1,Technical Interview,Operating System,Hard
Asana,Product,Backend Engineer,1 Year,5,1,Technical Interview,Git,Medium
Asana,Product,Backend Engineer,1 Year,5,2,Technical Interview,Statistics,Medium
Asana,Product,Backend Engineer,1 Year,5,2,Technical Interview,Cloud Computing,Hard
Asana,Product,Backend Engineer,1 Year,5,2,Technical Interview,Operating System,Hard
Asana,Product,Backend Engineer,1 Year,5,3,System Design Interview,DBMS,Hard
Asana,Product,Backend Engineer,1 Year,5,3,System Design Interview,System Design,Hard
Asana,Product,Backend Engineer,1 Year,5,4,Managerial Interview,Project Discussion,Hard
Asana,Product,Backend Engineer,1 Year,5,4,Managerial Interview,Team & Leadership,Easy
Asana,Product,Backend Engineer,1 Year,5,5,Hr Interview,Behavioral Questions,Easy
Zendesk,Product,iOS Engineer,3 Years,5,1,Technical Interview,Python,Medium
Zendesk,Product,iOS Engineer,3 Years,5,1,Technical Interview,Operating System,Medium
Zendesk,Product,iOS Engineer,3 Years,5,1,Technical Interview,DBMS,Medium
Zendesk,Product,iOS Engineer,3 Years,5,2,Technical Interview,DBMS,Hard
Zendesk,Product,iOS Engineer,3 Years,5,2,Technical Interview,Operating System,Medium
Zendesk,Product,iOS Engineer,3 Years,5,2,Technical Interview,Web Technologies,Hard
Zendesk,Product,iOS Engineer,3 Years,5,3,System Design Interview,System Design,Hard
Zendesk,Product,iOS Engineer,3 Years,5,4,Managerial Interview,Project Discussion,Medium
Zendesk,Product,iOS Engineer,3 Years,5,4,Managerial Interview,Team & Leadership,Medium
Zendesk,Product,iOS Engineer,3 Years,5,5,Hr Interview,Team & Leadership,Medium
Zendesk,Product,iOS Engineer,3 Years,5,5,Hr Interview,Salary Discussion,Medium
HubSpot,Product,Backend Engineer,3 Years,5,1,Technical Interview,System Design,Medium
HubSpot,Product,Backend Engineer,3 Years,5,1,Technical Interview,Data Structures & Algorithms,Medium
HubSpot,Product,Backend Engineer,3 Years,5,1,Technical Interview,Deep Learning,Hard
HubSpot,Product,Backend Engineer,3 Years,5,2,Technical Interview,Java,Hard
HubSpot,Product,Backend Engineer,3 Years,5,2,Technical Interview,Operating System,Hard
HubSpot,Product,Backend Engineer,3 Years,5,2,Technical Interview,Data Structures & Algorithms,Hard
HubSpot,Product,Backend Engineer,3 Years,5,3,System Design Interview,System Design,Hard
HubSpot,Product,Backend Engineer,3 Years,5,4,Managerial Interview,Project Discussion,Hard
HubSpot,Product,Backend Engineer,3 Years,5,4,Managerial Interview,Team & Leadership,Easy
HubSpot,Product,Backend Engineer,3 Years,5,5,Hr Interview,Team & Leadership,Hard
HubSpot,Product,Backend Engineer,3 Years,5,5,Hr Interview,Resume Discussion,Easy
HubSpot,Product,Product Manager,2 Years,5,1,Technical Interview,C++,Hard
HubSpot,Product,Product Manager,2 Years,5,1,Technical Interview,Deep Learning,Medium
HubSpot,Product,Product Manager,2 Years,5,1,Technical Interview,Operating System,Medium
HubSpot,Product,Product Manager,2 Years,5,2,Technical Interview,DBMS,Medium
HubSpot,Product,Product Manager,2 Years,5,2,Technical Interview,C++,Medium
HubSpot,Product,Product Manager,2 Years,5,2,Technical Interview,System Design,Hard
HubSpot,Product,Product Manager,2 Years,5,3,System Design Interview,System Design,Hard
HubSpot,Product,Product Manager,2 Years,5,4,Managerial Interview,Project Discussion,Medium
HubSpot,Product,Product Manager,2 Years,5,4,Managerial Interview,Team & Leadership,Easy
HubSpot,Product,Product Manager,2 Years,5,5,Hr Interview,Behavioral Questions,Medium
HubSpot,Product,Product Manager,2 Years,5,5,Hr Interview,Team & Leadership,Easy
Twitch,Product,Security Engineer,Fresher,4,1,Online Assessment,Aptitude & Reasoning,Easy
Twitch,Product,Security Engineer,Fresher,4,1,Online Assessment,SQL,Medium
Twitch,Product,Security Engineer,Fresher,4,2,Technical Interview,Computer Networks,Hard
Twitch,Product,Security Engineer,Fresher,4,2,Technical Interview,Docker & Kubernetes,Medium
Twitch,Product,Security Engineer,Fresher,4,2,Technical Interview,Linux,Hard
Twitch,Product,Security Engineer,Fresher,4,3,Technical Interview,Java,Medium
Twitch,Product,Security Engineer,Fresher,4,3,Technical Interview,DBMS,Hard
Twitch,Product,Security Engineer,Fresher,4,3,Technical Interview,ETL Concepts,Easy
Twitch,Product,Security Engineer,Fresher,4,4,Hr Interview,Self Assessment,Easy
Twitch,Product,Security Engineer,Fresher,4,4,Hr Interview,Behavioral Questions,Medium
Twitch,Product,Product Manager,3 Years,5,1,Technical Interview,Operating System,Hard
Twitch,Product,Product Manager,3 Years,5,1,Technical Interview,ETL Concepts,Easy
Twitch,Product,Product Manager,3 Years,5,1,Technical Interview,Spring Boot,Medium
Twitch,Product,Product Manager,3 Years,5,2,Technical Interview,OOPs,Medium
Twitch,Product,Product Manager,3 Years,5,2,Technical Interview,Computer Networks,Medium
Twitch,Product,Product Manager,3 Years,5,2,Technical Interview,Security,Hard
Twitch,Product,Product Manager,3 Years,5,3,System Design Interview,System Design,Hard
Twitch,Product,Product Manager,3 Years,5,4,Managerial Interview,Team & Leadership,Hard
Twitch,Product,Product Manager,3 Years,5,5,Hr Interview,Self Assessment,Easy
Twitch,Product,Product Manager,3 Years,5,5,Hr Interview,Career Goals,Medium
Twitch,Product,Backend Engineer,3 Years,5,1,Technical Interview,Cloud Computing,Hard
Twitch,Product,Backend Engineer,3 Years,5,1,Technical Interview,DBMS,Hard
Twitch,Product,Backend Engineer,3 Years,5,1,Technical Interview,System Design,Medium
Twitch,Product,Backend Engineer,3 Years,5,2,Technical Interview,Security,Medium
Twitch,Product,Backend Engineer,3 Years,5,2,Technical Interview,OOPs,Hard
Twitch,Product,Backend Engineer,3 Years,5,2,Technical Interview,System Design,Hard
Twitch,Product,Backend Engineer,3 Years,5,3,System Design Interview,System Design,Hard
Twitch,Product,Backend Engineer,3 Years,5,4,Managerial Interview,Team & Leadership,Medium
Twitch,Product,Backend Engineer,3 Years,5,5,Hr Interview,Team & Leadership,Easy
Twitch,Product,Backend Engineer,3 Years,5,5,Hr Interview,Project Discussion,Easy
Pinterest,Product,Backend Engineer,Fresher,5,1,Online Assessment,Data Structures & Algorithms,Medium
Pinterest,Product,Backend Engineer,Fresher,5,1,Online Assessment,OOPs,Medium
Pinterest,Product,Backend Engineer,Fresher,5,1,Online Assessment,Aptitude & Reasoning,Medium
Pinterest,Product,Backend Engineer,Fresher,5,2,Technical Interview,React,Medium
Pinterest,Product,Backend Engineer,Fresher,5,2,Technical Interview,Node.js,Hard
Pinterest,Product,Backend Engineer,Fresher,5,2,Technical Interview,Data Modeling,Hard
Pinterest,Product,Backend Engineer,Fresher,5,3,Technical Interview,Python,Medium
Pinterest,Product,Backend Engineer,Fresher,5,3,Technical Interview,Deep Learning,Hard
Pinterest,Product,Backend Engineer,Fresher,5,3,Technical Interview,Operating System,Medium
Pinterest,Product,Backend Engineer,Fresher,5,4,System Design Interview,System Design,Medium
Pinterest,Product,Backend Engineer,Fresher,5,5,Hr Interview,Self Assessment,Easy
Pinterest,Product,Backend Engineer,Fresher,5,5,Hr Interview,Project Discussion,Easy
Pinterest,Product,Full Stack Engineer,Fresher,5,1,Online Assessment,Python,Easy
Pinterest,Product,Full Stack Engineer,Fresher,5,1,Online Assessment,Data Structures & Algorithms,Medium
Pinterest,Product,Full Stack Engineer,Fresher,5,1,Online Assessment,Aptitude & Reasoning,Easy
Pinterest,Product,Full Stack Engineer,Fresher,5,2,Technical Interview,NoSQL,Easy
Pinterest,Product,Full Stack Engineer,Fresher,5,2,Technical Interview,SQL,Medium
Pinterest,Product,Full Stack Engineer,Fresher,5,2,Technical Interview,OOPs,Easy
Pinterest,Product,Full Stack Engineer,Fresher,5,3,Technical Interview,Data Structures & Algorithms,Hard
Pinterest,Product,Full Stack Engineer,Fresher,5,3,Technical Interview,Git,Hard
Pinterest,Product,Full Stack Engineer,Fresher,5,4,System Design Interview,System Design,Hard
Pinterest,Product,Full Stack Engineer,Fresher,5,5,Hr Interview,Project Discussion,Easy
Pinterest,Product,Full Stack Engineer,Fresher,5,5,Hr Interview,Resume Discussion,Easy
Snap,Product,Data Scientist,2 Years,5,1,Technical Interview,Statistics,Easy
Snap,Product,Data Scientist,2 Years,5,1,Technical Interview,Operating System,Medium
Snap,Product,Data Scientist,2 Years,5,1,Technical Interview,DBMS,Medium
Snap,Product,Data Scientist,2 Years,5,2,Technical Interview,Data Structures & Algorithms,Medium
Snap,Product,Data Scientist,2 Years,5,2,Technical Interview,Operating System,Medium
Snap,Product,Data Scientist,2 Years,5,2,Technical Interview,C++,Medium
Snap,Product,Data Scientist,2 Years,5,3,System Design Interview,DBMS,Hard
Snap,Product,Data Scientist,2 Years,5,3,System Design Interview,System Design,Easy
Snap,Product,Data Scientist,2 Years,5,4,Managerial Interview,Project Discussion,Easy
Snap,Product,Data Scientist,2 Years,5,4,Managerial Interview,Team & Leadership,Medium
Snap,Product,Data Scientist,2 Years,5,5,Hr Interview,Behavioral Questions,Medium
Snap,Product,Data Scientist,2 Years,5,5,Hr Interview,Self Assessment,Medium
Snap,Product,AI Engineer,3 Years,5,1,Technical Interview,Low Level Design,Medium
Snap,Product,AI Engineer,3 Years,5,1,Technical Interview,Docker & Kubernetes,Hard
Snap,Product,AI Engineer,3 Years,5,1,Technical Interview,System Design,Medium
Snap,Product,AI Engineer,3 Years,5,2,Technical Interview,DBMS,Medium
Snap,Product,AI Engineer,3 Years,5,2,Technical Interview,Operating System,Hard
Snap,Product,AI Engineer,3 Years,5,2,Technical Interview,Linux,Easy
Snap,Product,AI Engineer,3 Years,5,3,System Design Interview,System Design,Hard
Snap,Product,AI Engineer,3 Years,5,4,Managerial Interview,Team & Leadership,Hard
Snap,Product,AI Engineer,3 Years,5,4,Managerial Interview,Project Discussion,Hard
Snap,Product,AI Engineer,3 Years,5,5,Hr Interview,Career Goals,Easy
Snap,Product,AI Engineer,3 Years,5,5,Hr Interview,Salary Discussion,Easy
Snap,Product,Android Engineer,1 Year,5,1,Technical Interview,Cloud Computing,Hard
Snap,Product,Android Engineer,1 Year,5,1,Technical Interview,Operating System,Medium
Snap,Product,Android Engineer,1 Year,5,1,Technical Interview,Docker & Kubernetes,Medium
Snap,Product,Android Engineer,1 Year,5,2,Technical Interview,Data Structures & Algorithms,Hard
Snap,Product,Android Engineer,1 Year,5,2,Technical Interview,REST APIs,Medium
Snap,Product,Android Engineer,1 Year,5,2,Technical Interview,Operating System,Easy
Snap,Product,Android Engineer,1 Year,5,3,System Design Interview,System Design,Medium
Snap,Product,Android Engineer,1 Year,5,4,Managerial Interview,Project Discussion,Easy
Snap,Product,Android Engineer,1 Year,5,4,Managerial Interview,Team & Leadership,Medium
Snap,Product,Android Engineer,1 Year,5,5,Hr Interview,Career Goals,Easy
Snap,Product,Android Engineer,1 Year,5,5,Hr Interview,Project Discussion,Hard
Twitter/X,Product,NLP Engineer,Fresher,4,1,Online Assessment,Data Structures & Algorithms,Easy
Twitter/X,Product,NLP Engineer,Fresher,4,1,Online Assessment,SQL,Hard
Twitter/X,Product,NLP Engineer,Fresher,4,1,Online Assessment,Java,Hard
Twitter/X,Product,NLP Engineer,Fresher,4,2,Technical Interview,Data Structures & Algorithms,Hard
Twitter/X,Product,NLP Engineer,Fresher,4,2,Technical Interview,React,Medium
Twitter/X,Product,NLP Engineer,Fresher,4,2,Technical Interview,Data Modeling,Hard
Twitter/X,Product,NLP Engineer,Fresher,4,3,Technical Interview,Computer Networks,Medium
Twitter/X,Product,NLP Engineer,Fresher,4,3,Technical Interview,Data Structures & Algorithms,Easy
Twitter/X,Product,NLP Engineer,Fresher,4,4,Hr Interview,Self Assessment,Easy
Twitter/X,Product,NLP Engineer,Fresher,4,4,Hr Interview,Resume Discussion,Hard
Twitter/X,Product,Full Stack Engineer,2 Years,5,1,Technical Interview,Machine Learning,Hard
Twitter/X,Product,Full Stack Engineer,2 Years,5,1,Technical Interview,Docker & Kubernetes,Hard
Twitter/X,Product,Full Stack Engineer,2 Years,5,1,Technical Interview,Web Technologies,Medium
Twitter/X,Product,Full Stack Engineer,2 Years,5,2,Technical Interview,Deep Learning,Hard
Twitter/X,Product,Full Stack Engineer,2 Years,5,2,Technical Interview,Low Level Design,Medium
Twitter/X,Product,Full Stack Engineer,2 Years,5,2,Technical Interview,DBMS,Hard
Twitter/X,Product,Full Stack Engineer,2 Years,5,3,System Design Interview,DBMS,Medium
Twitter/X,Product,Full Stack Engineer,2 Years,5,3,System Design Interview,System Design,Hard
Twitter/X,Product,Full Stack Engineer,2 Years,5,4,Managerial Interview,Team & Leadership,Easy
Twitter/X,Product,Full Stack Engineer,2 Years,5,5,Hr Interview,Behavioral Questions,Easy
Twitter/X,Product,Full Stack Engineer,2 Years,5,5,Hr Interview,Team & Leadership,Easy
LinkedIn,Product,Data Scientist,1 Year,5,1,Technical Interview,ETL Concepts,Hard
LinkedIn,Product,Data Scientist,1 Year,5,1,Technical Interview,Docker & Kubernetes,Easy
LinkedIn,Product,Data Scientist,1 Year,5,1,Technical Interview,Statistics,Hard
LinkedIn,Product,Data Scientist,1 Year,5,2,Technical Interview,Docker & Kubernetes,Hard
LinkedIn,Product,Data Scientist,1 Year,5,2,Technical Interview,Python,Hard
LinkedIn,Product,Data Scientist,1 Year,5,2,Technical Interview,Operating System,Medium
LinkedIn,Product,Data Scientist,1 Year,5,3,System Design Interview,System Design,Medium
LinkedIn,Product,Data Scientist,1 Year,5,4,Managerial Interview,Team & Leadership,Hard
LinkedIn,Product,Data Scientist,1 Year,5,4,Managerial Interview,Project Discussion,Hard
LinkedIn,Product,Data Scientist,1 Year,5,5,Hr Interview,Team & Leadership,Easy
LinkedIn,Product,Data Scientist,1 Year,5,5,Hr Interview,Self Assessment,Easy
Lyft,Product,ML Engineer,Fresher,5,1,Online Assessment,Data Structures & Algorithms,Easy
Lyft,Product,ML Engineer,Fresher,5,1,Online Assessment,OOPs,Hard
Lyft,Product,ML Engineer,Fresher,5,1,Online Assessment,Python,Medium
Lyft,Product,ML Engineer,Fresher,5,2,Technical Interview,DBMS,Hard
Lyft,Product,ML Engineer,Fresher,5,2,Technical Interview,Operating System,Hard
Lyft,Product,ML Engineer,Fresher,5,3,Technical Interview,Data Structures & Algorithms,Hard
Lyft,Product,ML Engineer,Fresher,5,3,Technical Interview,DBMS,Medium
Lyft,Product,ML Engineer,Fresher,5,3,Technical Interview,REST APIs,Medium
Lyft,Product,ML Engineer,Fresher,5,4,System Design Interview,System Design,Easy
Lyft,Product,ML Engineer,Fresher,5,5,Hr Interview,Behavioral Questions,Easy
Lyft,Product,ML Engineer,Fresher,5,5,Hr Interview,Self Assessment,Medium
DoorDash,Product,SDE,3 Years,5,1,Technical Interview,ETL Concepts,Medium
DoorDash,Product,SDE,3 Years,5,1,Technical Interview,Node.js,Hard
DoorDash,Product,SDE,3 Years,5,1,Technical Interview,SQL,Medium
DoorDash,Product,SDE,3 Years,5,2,Technical Interview,Spring Boot,Hard
DoorDash,Product,SDE,3 Years,5,2,Technical Interview,Python,Hard
DoorDash,Product,SDE,3 Years,5,2,Technical Interview,Dynamic Programming,Hard
DoorDash,Product,SDE,3 Years,5,3,System Design Interview,System Design,Hard
DoorDash,Product,SDE,3 Years,5,4,Managerial Interview,Team & Leadership,Medium
DoorDash,Product,SDE,3 Years,5,5,Hr Interview,Self Assessment,Easy
DoorDash,Product,SDE,3 Years,5,5,Hr Interview,Team & Leadership,Hard
DoorDash,Product,AI Engineer,Fresher,4,1,Online Assessment,Aptitude & Reasoning,Medium
DoorDash,Product,AI Engineer,Fresher,4,1,Online Assessment,OOPs,Medium
DoorDash,Product,AI Engineer,Fresher,4,1,Online Assessment,SQL,Medium
DoorDash,Product,AI Engineer,Fresher,4,2,Technical Interview,Operating System,Medium
DoorDash,Product,AI Engineer,Fresher,4,2,Technical Interview,Data Structures & Algorithms,Medium
DoorDash,Product,AI Engineer,Fresher,4,2,Technical Interview,Docker & Kubernetes,Medium
DoorDash,Product,AI Engineer,Fresher,4,3,Technical Interview,Low Level Design,Easy
DoorDash,Product,AI Engineer,Fresher,4,3,Technical Interview,Data Structures & Algorithms,Hard
DoorDash,Product,AI Engineer,Fresher,4,3,Technical Interview,Deep Learning,Hard
DoorDash,Product,AI Engineer,Fresher,4,4,Hr Interview,Self Assessment,Hard
DoorDash,Product,AI Engineer,Fresher,4,4,Hr Interview,Behavioral Questions,Easy
Instacart,Product,Full Stack Engineer,2 Years,5,1,Technical Interview,Operating System,Hard
Instacart,Product,Full Stack Engineer,2 Years,5,1,Technical Interview,System Design,Hard
Instacart,Product,Full Stack Engineer,2 Years,5,1,Technical Interview,Low Level Design,Medium
Instacart,Product,Full Stack Engineer,2 Years,5,2,Technical Interview,SQL,Medium
Instacart,Product,Full Stack Engineer,2 Years,5,2,Technical Interview,System Design,Hard
Instacart,Product,Full Stack Engineer,2 Years,5,2,Technical Interview,Computer Networks,Medium
Instacart,Product,Full Stack Engineer,2 Years,5,3,System Design Interview,System Design,Hard
Instacart,Product,Full Stack Engineer,2 Years,5,4,Managerial Interview,Team & Leadership,Hard
Instacart,Product,Full Stack Engineer,2 Years,5,5,Hr Interview,Team & Leadership,Easy
Instacart,Product,Data Scientist,Fresher,4,1,Online Assessment,Python,Easy
Instacart,Product,Data Scientist,Fresher,4,1,Online Assessment,Data Structures & Algorithms,Medium
Instacart,Product,Data Scientist,Fresher,4,1,Online Assessment,Aptitude & Reasoning,Medium
Instacart,Product,Data Scientist,Fresher,4,2,Technical Interview,Operating System,Medium
Instacart,Product,Data Scientist,Fresher,4,2,Technical Interview,REST APIs,Medium
Instacart,Product,Data Scientist,Fresher,4,2,Technical Interview,Java,Hard
Instacart,Product,Data Scientist,Fresher,4,3,Technical Interview,Docker & Kubernetes,Medium
Instacart,Product,Data Scientist,Fresher,4,3,Technical Interview,System Design,Hard
Instacart,Product,Data Scientist,Fresher,4,3,Technical Interview,Data Structures & Algorithms,Medium
